t, u
1.542527529000000000e+09,0.000000000000000000e+00
1.542527559000000000e+09,0.000000000000000000e+00
1.542527589000999928e+09,0.000000000000000000e+00
1.542527619000999928e+09,0.000000000000000000e+00
1.542527649002000093e+09,0.000000000000000000e+00
1.542527679002000093e+09,0.000000000000000000e+00
1.542527709003000021e+09,0.000000000000000000e+00
1.542527739003999949e+09,0.000000000000000000e+00
1.542527769003999949e+09,0.000000000000000000e+00
1.542527799005000114e+09,0.000000000000000000e+00
1.542527846069999933e+09,0.000000000000000000e+00
1.542527876069999933e+09,0.000000000000000000e+00
1.542527906071000099e+09,0.000000000000000000e+00
1.542527936071000099e+09,0.000000000000000000e+00
1.542527966072000027e+09,0.000000000000000000e+00
1.542527996072000027e+09,0.000000000000000000e+00
1.542528026073999882e+09,0.000000000000000000e+00
1.542528056075000048e+09,0.000000000000000000e+00
1.542528086075999975e+09,0.000000000000000000e+00
1.542528116075999975e+09,0.000000000000000000e+00
1.542528161131999969e+09,0.000000000000000000e+00
1.542528191131999969e+09,0.000000000000000000e+00
1.542528221132999897e+09,0.000000000000000000e+00
1.542528251132999897e+09,0.000000000000000000e+00
1.542528281134000063e+09,0.000000000000000000e+00
1.542528311134000063e+09,0.000000000000000000e+00
1.542528341134999990e+09,0.000000000000000000e+00
1.542528371135999918e+09,0.000000000000000000e+00
1.542528401135999918e+09,0.000000000000000000e+00
1.542528431137000084e+09,0.000000000000000000e+00
1.542528473660000086e+09,0.000000000000000000e+00
1.542528503661000013e+09,0.000000000000000000e+00
1.542528533661000013e+09,0.000000000000000000e+00
1.542528563661999941e+09,0.000000000000000000e+00
1.542528593661999941e+09,0.000000000000000000e+00
1.542528623663000107e+09,0.000000000000000000e+00
1.542528653664000034e+09,0.000000000000000000e+00
1.542528683664000034e+09,0.000000000000000000e+00
1.542528713664999962e+09,0.000000000000000000e+00
1.542528743665999889e+09,0.000000000000000000e+00
1.542528787095999956e+09,0.000000000000000000e+00
1.542528817095999956e+09,0.000000000000000000e+00
1.542528847096999884e+09,0.000000000000000000e+00
1.542528877096999884e+09,0.000000000000000000e+00
1.542528907098000050e+09,0.000000000000000000e+00
1.542528937098000050e+09,0.000000000000000000e+00
1.542528967098999977e+09,0.000000000000000000e+00
1.542528997099999905e+09,0.000000000000000000e+00
1.542529027099999905e+09,0.000000000000000000e+00
1.542529057101000071e+09,0.000000000000000000e+00
1.542529103543999910e+09,0.000000000000000000e+00
1.542529133545000076e+09,0.000000000000000000e+00
1.542529163545000076e+09,0.000000000000000000e+00
1.542529193546000004e+09,0.000000000000000000e+00
1.542529223546999931e+09,0.000000000000000000e+00
1.542529253546999931e+09,0.000000000000000000e+00
1.542529283548000097e+09,0.000000000000000000e+00
1.542529313548000097e+09,0.000000000000000000e+00
1.542529343549000025e+09,0.000000000000000000e+00
1.542529373549000025e+09,0.000000000000000000e+00
1.542529416645999908e+09,0.000000000000000000e+00
1.542529446647000074e+09,0.000000000000000000e+00
1.542529476647000074e+09,0.000000000000000000e+00
1.542529506648000002e+09,0.000000000000000000e+00
1.542529536648000002e+09,0.000000000000000000e+00
1.542529566648999929e+09,0.000000000000000000e+00
1.542529596650000095e+09,0.000000000000000000e+00
1.542529626650000095e+09,0.000000000000000000e+00
1.542529656651000023e+09,0.000000000000000000e+00
1.542529686651000023e+09,0.000000000000000000e+00
1.542529732114000082e+09,0.000000000000000000e+00
1.542529762114000082e+09,0.000000000000000000e+00
1.542529792115000010e+09,0.000000000000000000e+00
1.542529822115000010e+09,0.000000000000000000e+00
1.542529852115999937e+09,0.000000000000000000e+00
1.542529882118000031e+09,0.000000000000000000e+00
1.542529912118000031e+09,0.000000000000000000e+00
1.542529942118999958e+09,0.000000000000000000e+00
1.542529972118999958e+09,0.000000000000000000e+00
1.542530002119999886e+09,0.000000000000000000e+00
1.542530049911999941e+09,0.000000000000000000e+00
1.542530079911999941e+09,0.000000000000000000e+00
1.542530109913000107e+09,0.000000000000000000e+00
1.542530139913000107e+09,0.000000000000000000e+00
1.542530169914000034e+09,0.000000000000000000e+00
1.542530199914000034e+09,0.000000000000000000e+00
1.542530229914999962e+09,0.000000000000000000e+00
1.542530259915999889e+09,0.000000000000000000e+00
1.542530289917999983e+09,0.000000000000000000e+00
1.542530319917999983e+09,0.000000000000000000e+00
1.542530363726000071e+09,0.000000000000000000e+00
1.542530393726000071e+09,0.000000000000000000e+00
1.542530423726999998e+09,0.000000000000000000e+00
1.542530453726999998e+09,0.000000000000000000e+00
1.542530483727999926e+09,0.000000000000000000e+00
1.542530513727999926e+09,0.000000000000000000e+00
1.542530543729000092e+09,0.000000000000000000e+00
1.542530573730000019e+09,0.000000000000000000e+00
1.542530603730000019e+09,0.000000000000000000e+00
1.542530633730999947e+09,0.000000000000000000e+00
1.542530678223999977e+09,0.000000000000000000e+00
1.542530708223999977e+09,0.000000000000000000e+00
1.542530738224999905e+09,0.000000000000000000e+00
1.542530768224999905e+09,0.000000000000000000e+00
1.542530798226000071e+09,0.000000000000000000e+00
1.542530828226000071e+09,0.000000000000000000e+00
1.542530858226999998e+09,0.000000000000000000e+00
1.542530888227999926e+09,0.000000000000000000e+00
1.542530918227999926e+09,0.000000000000000000e+00
1.542530948229000092e+09,0.000000000000000000e+00
1.542530997464999914e+09,0.000000000000000000e+00
1.542531027464999914e+09,0.000000000000000000e+00
1.542531057464999914e+09,0.000000000000000000e+00
1.542531087466000080e+09,0.000000000000000000e+00
1.542531117467000008e+09,0.000000000000000000e+00
1.542531147467000008e+09,0.000000000000000000e+00
1.542531177467999935e+09,0.000000000000000000e+00
1.542531207467999935e+09,0.000000000000000000e+00
1.542531237469000101e+09,0.000000000000000000e+00
1.542531267469000101e+09,0.000000000000000000e+00
1.542531311308000088e+09,0.000000000000000000e+00
1.542531341308000088e+09,0.000000000000000000e+00
1.542531371309000015e+09,0.000000000000000000e+00
1.542531401309000015e+09,0.000000000000000000e+00
1.542531431309999943e+09,0.000000000000000000e+00
1.542531461311000109e+09,0.000000000000000000e+00
1.542531491311000109e+09,0.000000000000000000e+00
1.542531521312000036e+09,0.000000000000000000e+00
1.542531551312000036e+09,0.000000000000000000e+00
1.542531581312999964e+09,0.000000000000000000e+00
1.542531624352999926e+09,0.000000000000000000e+00
1.542531654354000092e+09,0.000000000000000000e+00
1.542531684355000019e+09,0.000000000000000000e+00
1.542531714355000019e+09,0.000000000000000000e+00
1.542531744357000113e+09,0.000000000000000000e+00
1.542531774358000040e+09,0.000000000000000000e+00
1.542531804358000040e+09,0.000000000000000000e+00
1.542531834358999968e+09,0.000000000000000000e+00
1.542531864358999968e+09,0.000000000000000000e+00
1.542531894359999895e+09,0.000000000000000000e+00
1.542531936913000107e+09,0.000000000000000000e+00
1.542531966913000107e+09,0.000000000000000000e+00
1.542531996914000034e+09,0.000000000000000000e+00
1.542532026914999962e+09,0.000000000000000000e+00
1.542532056914999962e+09,0.000000000000000000e+00
1.542532086915999889e+09,0.000000000000000000e+00
1.542532116915999889e+09,0.000000000000000000e+00
1.542532146917000055e+09,0.000000000000000000e+00
1.542532176917000055e+09,0.000000000000000000e+00
1.542532206917999983e+09,0.000000000000000000e+00
1.542532252539000034e+09,0.000000000000000000e+00
1.542532282539000034e+09,0.000000000000000000e+00
1.542532312539999962e+09,0.000000000000000000e+00
1.542532342540999889e+09,0.000000000000000000e+00
1.542532372540999889e+09,0.000000000000000000e+00
1.542532402542000055e+09,0.000000000000000000e+00
1.542532432542000055e+09,0.000000000000000000e+00
1.542532462542999983e+09,0.000000000000000000e+00
1.542532492542999983e+09,0.000000000000000000e+00
1.542532522543999910e+09,0.000000000000000000e+00
1.542532565328000069e+09,0.000000000000000000e+00
1.542532595328000069e+09,0.000000000000000000e+00
1.542532625328999996e+09,0.000000000000000000e+00
1.542532655331000090e+09,0.000000000000000000e+00
1.542532685331000090e+09,0.000000000000000000e+00
1.542532715331000090e+09,0.000000000000000000e+00
1.542532745331000090e+09,0.000000000000000000e+00
1.542532775332000017e+09,0.000000000000000000e+00
1.542532805332000017e+09,0.000000000000000000e+00
1.542532835332999945e+09,0.000000000000000000e+00
1.542532883065999985e+09,0.000000000000000000e+00
1.542532913065999985e+09,0.000000000000000000e+00
1.542532943066999912e+09,0.000000000000000000e+00
1.542532973066999912e+09,0.000000000000000000e+00
1.542533003068000078e+09,0.000000000000000000e+00
1.542533033068000078e+09,0.000000000000000000e+00
1.542533063069000006e+09,0.000000000000000000e+00
1.542533093069999933e+09,0.000000000000000000e+00
1.542533123069999933e+09,0.000000000000000000e+00
1.542533153071000099e+09,0.000000000000000000e+00
1.542533200371999979e+09,0.000000000000000000e+00
1.542533230371999979e+09,0.000000000000000000e+00
1.542533260372999907e+09,0.000000000000000000e+00
1.542533290372999907e+09,0.000000000000000000e+00
1.542533320374000072e+09,0.000000000000000000e+00
1.542533350374000072e+09,0.000000000000000000e+00
1.542533380375000000e+09,0.000000000000000000e+00
1.542533410375999928e+09,0.000000000000000000e+00
1.542533440375999928e+09,0.000000000000000000e+00
1.542533470377000093e+09,0.000000000000000000e+00
1.542533515213000059e+09,0.000000000000000000e+00
1.542533545213999987e+09,0.000000000000000000e+00
1.542533575214999914e+09,0.000000000000000000e+00
1.542533605214999914e+09,0.000000000000000000e+00
1.542533635216000080e+09,0.000000000000000000e+00
1.542533665216000080e+09,0.000000000000000000e+00
1.542533695217000008e+09,0.000000000000000000e+00
1.542533725217999935e+09,0.000000000000000000e+00
1.542533755217999935e+09,0.000000000000000000e+00
1.542533785220000029e+09,0.000000000000000000e+00
1.542533827351999998e+09,0.000000000000000000e+00
1.542533857351999998e+09,0.000000000000000000e+00
1.542533887352999926e+09,0.000000000000000000e+00
1.542533917352999926e+09,0.000000000000000000e+00
1.542533947354000092e+09,0.000000000000000000e+00
1.542533977354000092e+09,0.000000000000000000e+00
1.542534007355000019e+09,0.000000000000000000e+00
1.542534037355999947e+09,0.000000000000000000e+00
1.542534067355999947e+09,0.000000000000000000e+00
1.542534097357000113e+09,0.000000000000000000e+00
1.542534139753999949e+09,0.000000000000000000e+00
1.542534169753999949e+09,0.000000000000000000e+00
1.542534199755000114e+09,0.000000000000000000e+00
1.542534229755000114e+09,0.000000000000000000e+00
1.542534259756000042e+09,0.000000000000000000e+00
1.542534289757999897e+09,0.000000000000000000e+00
1.542534319757999897e+09,0.000000000000000000e+00
1.542534349759000063e+09,0.000000000000000000e+00
1.542534379759000063e+09,0.000000000000000000e+00
1.542534409759999990e+09,0.000000000000000000e+00
1.542534452585000038e+09,0.000000000000000000e+00
1.542534482585000038e+09,0.000000000000000000e+00
1.542534512585999966e+09,0.000000000000000000e+00
1.542534542585999966e+09,0.000000000000000000e+00
1.542534572586999893e+09,0.000000000000000000e+00
1.542534602588000059e+09,0.000000000000000000e+00
1.542534632588000059e+09,0.000000000000000000e+00
1.542534662588999987e+09,0.000000000000000000e+00
1.542534692588999987e+09,0.000000000000000000e+00
1.542534722589999914e+09,0.000000000000000000e+00
1.542534764279000044e+09,0.000000000000000000e+00
1.542534794279000044e+09,0.000000000000000000e+00
1.542534824279999971e+09,0.000000000000000000e+00
1.542534854279999971e+09,0.000000000000000000e+00
1.542534884280999899e+09,0.000000000000000000e+00
1.542534914282000065e+09,0.000000000000000000e+00
1.542534944282000065e+09,0.000000000000000000e+00
1.542534974282999992e+09,0.000000000000000000e+00
1.542535004282999992e+09,0.000000000000000000e+00
1.542535034283999920e+09,0.000000000000000000e+00
1.542535083163000107e+09,0.000000000000000000e+00
1.542535113164000034e+09,0.000000000000000000e+00
1.542535143164999962e+09,0.000000000000000000e+00
1.542535173164999962e+09,0.000000000000000000e+00
1.542535203165999889e+09,0.000000000000000000e+00
1.542535233165999889e+09,0.000000000000000000e+00
1.542535263167000055e+09,0.000000000000000000e+00
1.542535293167000055e+09,0.000000000000000000e+00
1.542535323167999983e+09,0.000000000000000000e+00
1.542535353168999910e+09,0.000000000000000000e+00
1.542535398091000080e+09,0.000000000000000000e+00
1.542535428091000080e+09,0.000000000000000000e+00
1.542535458092999935e+09,0.000000000000000000e+00
1.542535488094000101e+09,0.000000000000000000e+00
1.542535518094000101e+09,0.000000000000000000e+00
1.542535548095000029e+09,0.000000000000000000e+00
1.542535578095999956e+09,0.000000000000000000e+00
1.542535608095999956e+09,0.000000000000000000e+00
1.542535638096999884e+09,0.000000000000000000e+00
1.542535668096999884e+09,0.000000000000000000e+00
1.542535712165999889e+09,0.000000000000000000e+00
1.542535742167000055e+09,0.000000000000000000e+00
1.542535772167000055e+09,0.000000000000000000e+00
1.542535802167999983e+09,0.000000000000000000e+00
1.542535832167999983e+09,0.000000000000000000e+00
1.542535862168999910e+09,0.000000000000000000e+00
1.542535892170000076e+09,0.000000000000000000e+00
1.542535922170000076e+09,0.000000000000000000e+00
1.542535952171000004e+09,0.000000000000000000e+00
1.542535982171000004e+09,0.000000000000000000e+00
1.542536026851000071e+09,0.000000000000000000e+00
1.542536056851000071e+09,0.000000000000000000e+00
1.542536086851999998e+09,0.000000000000000000e+00
1.542536116852999926e+09,0.000000000000000000e+00
1.542536146852999926e+09,0.000000000000000000e+00
1.542536176854000092e+09,0.000000000000000000e+00
1.542536206854000092e+09,0.000000000000000000e+00
1.542536236855000019e+09,0.000000000000000000e+00
1.542536266855000019e+09,0.000000000000000000e+00
1.542536296855999947e+09,0.000000000000000000e+00
1.542536340934999943e+09,0.000000000000000000e+00
1.542536370936000109e+09,0.000000000000000000e+00
1.542536400937000036e+09,0.000000000000000000e+00
1.542536430937000036e+09,0.000000000000000000e+00
1.542536460937999964e+09,0.000000000000000000e+00
1.542536490937999964e+09,0.000000000000000000e+00
1.542536520938999891e+09,0.000000000000000000e+00
1.542536550938999891e+09,0.000000000000000000e+00
1.542536580940000057e+09,0.000000000000000000e+00
1.542536610940999985e+09,0.000000000000000000e+00
1.542536652990000010e+09,0.000000000000000000e+00
1.542536682990000010e+09,0.000000000000000000e+00
1.542536712990999937e+09,0.000000000000000000e+00
1.542536742990999937e+09,0.000000000000000000e+00
1.542536772992000103e+09,0.000000000000000000e+00
1.542536802992000103e+09,0.000000000000000000e+00
1.542536832993000031e+09,0.000000000000000000e+00
1.542536862993000031e+09,0.000000000000000000e+00
1.542536892993999958e+09,0.000000000000000000e+00
1.542536922994999886e+09,0.000000000000000000e+00
1.542536967739000082e+09,0.000000000000000000e+00
1.542536997740000010e+09,0.000000000000000000e+00
1.542537027740000010e+09,0.000000000000000000e+00
1.542537057740999937e+09,0.000000000000000000e+00
1.542537087742000103e+09,0.000000000000000000e+00
1.542537117742000103e+09,0.000000000000000000e+00
1.542537147743000031e+09,0.000000000000000000e+00
1.542537177743000031e+09,0.000000000000000000e+00
1.542537207743999958e+09,0.000000000000000000e+00
1.542537237744999886e+09,0.000000000000000000e+00
1.542537283681999922e+09,0.000000000000000000e+00
1.542537313681999922e+09,0.000000000000000000e+00
1.542537343683000088e+09,0.000000000000000000e+00
1.542537373683000088e+09,0.000000000000000000e+00
1.542537403684000015e+09,0.000000000000000000e+00
1.542537433684000015e+09,0.000000000000000000e+00
1.542537463684999943e+09,0.000000000000000000e+00
1.542537493687000036e+09,0.000000000000000000e+00
1.542537523687000036e+09,0.000000000000000000e+00
1.542537553687999964e+09,0.000000000000000000e+00
1.542537599859999895e+09,0.000000000000000000e+00
1.542537629861000061e+09,0.000000000000000000e+00
1.542537659861999989e+09,0.000000000000000000e+00
1.542537689861999989e+09,0.000000000000000000e+00
1.542537719862999916e+09,0.000000000000000000e+00
1.542537749864000082e+09,0.000000000000000000e+00
1.542537779864000082e+09,0.000000000000000000e+00
1.542537809865000010e+09,0.000000000000000000e+00
1.542537839865000010e+09,0.000000000000000000e+00
1.542537869865999937e+09,0.000000000000000000e+00
1.542537916812000036e+09,0.000000000000000000e+00
1.542537946812999964e+09,0.000000000000000000e+00
1.542537976812999964e+09,0.000000000000000000e+00
1.542538006813999891e+09,0.000000000000000000e+00
1.542538036813999891e+09,0.000000000000000000e+00
1.542538066815000057e+09,0.000000000000000000e+00
1.542538096815999985e+09,0.000000000000000000e+00
1.542538126815999985e+09,0.000000000000000000e+00
1.542538156816999912e+09,0.000000000000000000e+00
1.542538186816999912e+09,0.000000000000000000e+00
1.542538228585000038e+09,0.000000000000000000e+00
1.542538258585000038e+09,0.000000000000000000e+00
1.542538288585999966e+09,0.000000000000000000e+00
1.542538318585999966e+09,0.000000000000000000e+00
1.542538348586999893e+09,0.000000000000000000e+00
1.542538378586999893e+09,0.000000000000000000e+00
1.542538408588999987e+09,0.000000000000000000e+00
1.542538438589999914e+09,0.000000000000000000e+00
1.542538468592000008e+09,0.000000000000000000e+00
1.542538498592999935e+09,0.000000000000000000e+00
1.542538541746999979e+09,0.000000000000000000e+00
1.542538571746999979e+09,0.000000000000000000e+00
1.542538601747999907e+09,0.000000000000000000e+00
1.542538631747999907e+09,0.000000000000000000e+00
1.542538661749000072e+09,0.000000000000000000e+00
1.542538691750000000e+09,0.000000000000000000e+00
1.542538721750000000e+09,0.000000000000000000e+00
1.542538751750999928e+09,0.000000000000000000e+00
1.542538781750999928e+09,0.000000000000000000e+00
1.542538811752000093e+09,0.000000000000000000e+00
1.542538854535000086e+09,0.000000000000000000e+00
1.542538884536000013e+09,0.000000000000000000e+00
1.542538914536000013e+09,0.000000000000000000e+00
1.542538944536999941e+09,0.000000000000000000e+00
1.542538974538000107e+09,0.000000000000000000e+00
1.542539004538000107e+09,0.000000000000000000e+00
1.542539034539000034e+09,0.000000000000000000e+00
1.542539064539000034e+09,0.000000000000000000e+00
1.542539094539999962e+09,0.000000000000000000e+00
1.542539124539999962e+09,0.000000000000000000e+00
1.542539172180000067e+09,0.000000000000000000e+00
1.542539202180999994e+09,0.000000000000000000e+00
1.542539232180999994e+09,0.000000000000000000e+00
1.542539262181999922e+09,0.000000000000000000e+00
1.542539292181999922e+09,0.000000000000000000e+00
1.542539322183000088e+09,0.000000000000000000e+00
1.542539352183000088e+09,0.000000000000000000e+00
1.542539382184000015e+09,0.000000000000000000e+00
1.542539412184999943e+09,0.000000000000000000e+00
1.542539442184999943e+09,0.000000000000000000e+00
1.542539490493999958e+09,0.000000000000000000e+00
1.542539520494999886e+09,0.000000000000000000e+00
1.542539550496999979e+09,0.000000000000000000e+00
1.542539580496999979e+09,0.000000000000000000e+00
1.542539610497999907e+09,0.000000000000000000e+00
1.542539640497999907e+09,0.000000000000000000e+00
1.542539670499000072e+09,0.000000000000000000e+00
1.542539700499000072e+09,0.000000000000000000e+00
1.542539730500000000e+09,0.000000000000000000e+00
1.542539760500999928e+09,0.000000000000000000e+00
1.542539805023000002e+09,0.000000000000000000e+00
1.542539835023000002e+09,0.000000000000000000e+00
1.542539865023999929e+09,0.000000000000000000e+00
1.542539895023999929e+09,0.000000000000000000e+00
1.542539925025000095e+09,0.000000000000000000e+00
1.542539955026000023e+09,0.000000000000000000e+00
1.542539985026000023e+09,0.000000000000000000e+00
1.542540015026999950e+09,0.000000000000000000e+00
1.542540045026999950e+09,0.000000000000000000e+00
1.542540075028000116e+09,0.000000000000000000e+00
1.542540119174999952e+09,0.000000000000000000e+00
1.542540149176000118e+09,0.000000000000000000e+00
1.542540179176000118e+09,0.000000000000000000e+00
1.542540209177000046e+09,0.000000000000000000e+00
1.542540239177999973e+09,0.000000000000000000e+00
1.542540269177999973e+09,0.000000000000000000e+00
1.542540299178999901e+09,0.000000000000000000e+00
1.542540329178999901e+09,0.000000000000000000e+00
1.542540359180999994e+09,0.000000000000000000e+00
1.542540389181999922e+09,0.000000000000000000e+00
1.542540432489000082e+09,0.000000000000000000e+00
1.542540462490000010e+09,0.000000000000000000e+00
1.542540492490999937e+09,0.000000000000000000e+00
1.542540522490999937e+09,0.000000000000000000e+00
1.542540552492000103e+09,0.000000000000000000e+00
1.542540582492000103e+09,0.000000000000000000e+00
1.542540612493000031e+09,0.000000000000000000e+00
1.542540642493000031e+09,0.000000000000000000e+00
1.542540672493999958e+09,0.000000000000000000e+00
1.542540702494999886e+09,0.000000000000000000e+00
1.542540748571000099e+09,0.000000000000000000e+00
1.542540778572000027e+09,0.000000000000000000e+00
1.542540808572999954e+09,0.000000000000000000e+00
1.542540838572999954e+09,0.000000000000000000e+00
1.542540868573999882e+09,0.000000000000000000e+00
1.542540898573999882e+09,0.000000000000000000e+00
1.542540928575000048e+09,0.000000000000000000e+00
1.542540958575000048e+09,0.000000000000000000e+00
1.542540988575999975e+09,0.000000000000000000e+00
1.542541018576999903e+09,0.000000000000000000e+00
1.542541065561000109e+09,0.000000000000000000e+00
1.542541095562000036e+09,0.000000000000000000e+00
1.542541125562999964e+09,0.000000000000000000e+00
1.542541155562999964e+09,0.000000000000000000e+00
1.542541185563999891e+09,0.000000000000000000e+00
1.542541215563999891e+09,0.000000000000000000e+00
1.542541245565000057e+09,0.000000000000000000e+00
1.542541275565000057e+09,0.000000000000000000e+00
1.542541305565999985e+09,0.000000000000000000e+00
1.542541335566999912e+09,0.000000000000000000e+00
1.542541380619999886e+09,0.000000000000000000e+00
1.542541410619999886e+09,0.000000000000000000e+00
1.542541440621000051e+09,0.000000000000000000e+00
1.542541470621000051e+09,0.000000000000000000e+00
1.542541500621000051e+09,0.000000000000000000e+00
1.542541530621000051e+09,0.000000000000000000e+00
1.542541560621999979e+09,0.000000000000000000e+00
1.542541590621999979e+09,0.000000000000000000e+00
1.542541620622999907e+09,0.000000000000000000e+00
1.542541650622999907e+09,0.000000000000000000e+00
1.542541693401000023e+09,0.000000000000000000e+00
1.542541723401999950e+09,0.000000000000000000e+00
1.542541753403000116e+09,0.000000000000000000e+00
1.542541783403000116e+09,0.000000000000000000e+00
1.542541813404000044e+09,0.000000000000000000e+00
1.542541843404000044e+09,0.000000000000000000e+00
1.542541873404999971e+09,0.000000000000000000e+00
1.542541903404999971e+09,0.000000000000000000e+00
1.542541933405999899e+09,0.000000000000000000e+00
1.542541963407000065e+09,0.000000000000000000e+00
1.542542009403000116e+09,0.000000000000000000e+00
1.542542039404000044e+09,0.000000000000000000e+00
1.542542069404999971e+09,0.000000000000000000e+00
1.542542099404999971e+09,0.000000000000000000e+00
1.542542129405999899e+09,0.000000000000000000e+00
1.542542159405999899e+09,0.000000000000000000e+00
1.542542189407000065e+09,0.000000000000000000e+00
1.542542219407000065e+09,0.000000000000000000e+00
1.542542249407999992e+09,0.000000000000000000e+00
1.542542279408999920e+09,0.000000000000000000e+00
1.542542327898999929e+09,0.000000000000000000e+00
1.542542357898999929e+09,0.000000000000000000e+00
1.542542387900000095e+09,0.000000000000000000e+00
1.542542417901000023e+09,0.000000000000000000e+00
1.542542447901000023e+09,0.000000000000000000e+00
1.542542477901999950e+09,0.000000000000000000e+00
1.542542507901999950e+09,0.000000000000000000e+00
1.542542537903000116e+09,0.000000000000000000e+00
1.542542567903000116e+09,0.000000000000000000e+00
1.542542597904000044e+09,0.000000000000000000e+00
1.542542641825000048e+09,0.000000000000000000e+00
1.542542671825000048e+09,0.000000000000000000e+00
1.542542701825999975e+09,0.000000000000000000e+00
1.542542731825999975e+09,0.000000000000000000e+00
1.542542761826999903e+09,0.000000000000000000e+00
1.542542791828000069e+09,0.000000000000000000e+00
1.542542821828000069e+09,0.000000000000000000e+00
1.542542851828999996e+09,0.000000000000000000e+00
1.542542881828999996e+09,0.000000000000000000e+00
1.542542911829999924e+09,0.000000000000000000e+00
1.542542953321000099e+09,0.000000000000000000e+00
1.542542983322000027e+09,0.000000000000000000e+00
1.542543013322999954e+09,0.000000000000000000e+00
1.542543043322999954e+09,0.000000000000000000e+00
1.542543073323999882e+09,0.000000000000000000e+00
1.542543103323999882e+09,0.000000000000000000e+00
1.542543133325000048e+09,0.000000000000000000e+00
1.542543163325000048e+09,0.000000000000000000e+00
1.542543193325999975e+09,0.000000000000000000e+00
1.542543223325999975e+09,0.000000000000000000e+00
1.542543267380000114e+09,0.000000000000000000e+00
1.542543297380000114e+09,0.000000000000000000e+00
1.542543327380000114e+09,0.000000000000000000e+00
1.542543357381000042e+09,0.000000000000000000e+00
1.542543387381999969e+09,0.000000000000000000e+00
1.542543417381999969e+09,0.000000000000000000e+00
1.542543447382999897e+09,0.000000000000000000e+00
1.542543477382999897e+09,0.000000000000000000e+00
1.542543507384000063e+09,0.000000000000000000e+00
1.542543537384000063e+09,0.000000000000000000e+00
1.542543579335999966e+09,0.000000000000000000e+00
1.542543609336999893e+09,0.000000000000000000e+00
1.542543639336999893e+09,0.000000000000000000e+00
1.542543669338000059e+09,0.000000000000000000e+00
1.542543699338000059e+09,0.000000000000000000e+00
1.542543729338999987e+09,0.000000000000000000e+00
1.542543759338999987e+09,0.000000000000000000e+00
1.542543789339999914e+09,0.000000000000000000e+00
1.542543819341000080e+09,0.000000000000000000e+00
1.542543849341000080e+09,0.000000000000000000e+00
1.542543892831000090e+09,0.000000000000000000e+00
1.542543922832000017e+09,0.000000000000000000e+00
1.542543952832000017e+09,0.000000000000000000e+00
1.542543982832999945e+09,0.000000000000000000e+00
1.542544012834000111e+09,0.000000000000000000e+00
1.542544042834000111e+09,0.000000000000000000e+00
1.542544072835000038e+09,0.000000000000000000e+00
1.542544102835000038e+09,0.000000000000000000e+00
1.542544132835999966e+09,0.000000000000000000e+00
1.542544162835999966e+09,0.000000000000000000e+00
1.542544208042999983e+09,0.000000000000000000e+00
1.542544238042999983e+09,0.000000000000000000e+00
1.542544268043999910e+09,0.000000000000000000e+00
1.542544298043999910e+09,0.000000000000000000e+00
1.542544328045000076e+09,0.000000000000000000e+00
1.542544358045000076e+09,0.000000000000000000e+00
1.542544388046000004e+09,0.000000000000000000e+00
1.542544418046999931e+09,0.000000000000000000e+00
1.542544448046999931e+09,0.000000000000000000e+00
1.542544478048000097e+09,0.000000000000000000e+00
1.542544524154000044e+09,0.000000000000000000e+00
1.542544554154999971e+09,0.000000000000000000e+00
1.542544584154999971e+09,0.000000000000000000e+00
1.542544614155999899e+09,0.000000000000000000e+00
1.542544644155999899e+09,0.000000000000000000e+00
1.542544674157000065e+09,0.000000000000000000e+00
1.542544704157000065e+09,0.000000000000000000e+00
1.542544734157999992e+09,0.000000000000000000e+00
1.542544764158999920e+09,0.000000000000000000e+00
1.542544794158999920e+09,0.000000000000000000e+00
1.542544840028000116e+09,0.000000000000000000e+00
1.542544870029000044e+09,0.000000000000000000e+00
1.542544900029000044e+09,0.000000000000000000e+00
1.542544930029999971e+09,0.000000000000000000e+00
1.542544960032000065e+09,0.000000000000000000e+00
1.542544990032000065e+09,0.000000000000000000e+00
1.542545020032999992e+09,0.000000000000000000e+00
1.542545050032999992e+09,0.000000000000000000e+00
1.542545080033999920e+09,0.000000000000000000e+00
1.542545110033999920e+09,0.000000000000000000e+00
1.542545157046000004e+09,0.000000000000000000e+00
1.542545187046999931e+09,0.000000000000000000e+00
1.542545217046999931e+09,0.000000000000000000e+00
1.542545247048000097e+09,0.000000000000000000e+00
1.542545277048000097e+09,0.000000000000000000e+00
1.542545307049000025e+09,0.000000000000000000e+00
1.542545337049000025e+09,0.000000000000000000e+00
1.542545367049999952e+09,0.000000000000000000e+00
1.542545397051000118e+09,0.000000000000000000e+00
1.542545427051000118e+09,0.000000000000000000e+00
1.542545472369999886e+09,0.000000000000000000e+00
1.542545502369999886e+09,0.000000000000000000e+00
1.542545532369999886e+09,0.000000000000000000e+00
1.542545562371000051e+09,0.000000000000000000e+00
1.542545592371999979e+09,0.000000000000000000e+00
1.542545622371999979e+09,0.000000000000000000e+00
1.542545652372999907e+09,0.000000000000000000e+00
1.542545682372999907e+09,0.000000000000000000e+00
1.542545712374000072e+09,0.000000000000000000e+00
1.542545742375000000e+09,0.000000000000000000e+00
1.542545785599999905e+09,0.000000000000000000e+00
1.542545815599999905e+09,0.000000000000000000e+00
1.542545845599999905e+09,0.000000000000000000e+00
